node,degree,pagerank
99,11,0.001575362217408847
100,12,0.001680243155791073
101,12,0.0017004268689373911
102,22,0.0028265771555498276
103,7,0.0010955872405907319
104,18,0.0024082274965078697
105,13,0.0017919883940023223
106,16,0.0021917647506088877
107,16,0.002134705708971308
108,16,0.0021735664941579026
109,15,0.0020318209684912405
110,20,0.002635672727849987
111,14,0.0019197155983616935
112,15,0.0020339510060342707
113,15,0.0020197285472330867
114,15,0.002013007102820718
115,16,0.0021331814321838647
116,16,0.0021765376058021963
117,16,0.0021643211055628244
118,14,0.0019508194396216623
119,17,0.002270606373043911
120,20,0.0026014526476999685
121,14,0.0019460764006567852
122,10,0.001457498541877826
123,12,0.0016855642218609518
124,14,0.0019104353796400371
125,18,0.0023758270451330614
126,18,0.0023477168934935098
127,14,0.0019204663377187362
128,13,0.0018307914509679047
129,16,0.0021677815066148925
130,12,0.0016863457471995543
131,19,0.0024800743897479415
132,12,0.001701957218811954
133,20,0.0026330075009739027
134,10,0.0014572135273096176
135,20,0.0026534632593472646
136,13,0.0018106498608646147
137,13,0.0018184945535277448
138,12,0.001705954233781066
139,18,0.0023649556779544697
140,15,0.0020262463832154353
141,15,0.002029994404171988
142,20,0.0025512024622810843
143,18,0.0024028527385748406
144,17,0.0022616923044834606
145,16,0.0021640268674358158
146,9,0.0013469673311659706
147,14,0.001882977644373197
148,14,0.001921344718477205
149,12,0.001676145354431992
150,15,0.002061839472619708
151,14,0.0019008619010937053
152,13,0.0017906666802092362
153,19,0.00250143478304398
154,17,0.002246887846822336
155,19,0.0024892262265808662
156,18,0.00238663358492568
157,8,0.0012334678742597135
158,13,0.0017744966622012257
159,17,0.002232710413339868
160,25,0.003203232517723606
161,9,0.0013372107998732992
162,23,0.0029356725768247185
163,20,0.0025920393703229147
164,14,0.0019404653806914121
165,7,0.0011099570236991578
166,15,0.00202734408054865
167,14,0.0019382720943842727
168,20,0.0025886418169863592
169,21,0.002714966567733481
170,13,0.0018492044001150521
171,12,0.0017117560157392368
172,14,0.001909823659987435
173,13,0.0017928025715606261
174,13,0.0018325674293125512
175,22,0.00290909362341442
176,15,0.002045083726628817
177,16,0.0021514285293532495
178,16,0.002162692633128638
179,10,0.0014660636824065055
180,20,0.0026153447718895895
181,14,0.0019321896597089172
182,15,0.002017345370094051
183,16,0.0021201727844155577
184,23,0.002994698436175655
185,15,0.0020182702045449803
186,13,0.001875575748049893
187,11,0.0015542418195129636
188,5,0.0009079715683483571
189,22,0.0028564783104473054
190,16,0.002118055103075947
191,14,0.002024775484350691
192,14,0.0019098859926378613
193,11,0.0015569584037087533
194,13,0.0017993751665959681
195,10,0.0014671685542512484
196,10,0.0014574132077172397
197,16,0.0021259085213160595
198,19,0.002512248612552106
199,19,0.002503134125547979
200,17,0.0022693434335421545
201,3,0.0006957513677982003
202,22,0.0028465070399572084
203,11,0.0015808577366447124
204,12,0.0016978461551900124
205,14,0.001948268684585436
206,11,0.001581215195631756
207,11,0.0015823794107410083
208,13,0.0018142057941098139
209,11,0.0015480786837602607
210,6,0.001002947240976736
211,11,0.0015779180215659563
212,12,0.0016851722077671017
213,14,0.0019284983470239693
214,11,0.0015746499832991168
215,16,0.002168389978641849
216,18,0.00238288234162964
217,11,0.001582826859474133
218,22,0.0028315561663837673
219,10,0.0015427630155944783
220,17,0.00223640760467022
221,15,0.002081852835362091
222,16,0.0021705299394975315
223,10,0.0014569997772025383
224,19,0.0024904705246040575
225,16,0.0021704953860900477
226,14,0.001907495860679274
227,11,0.0015968459006369846
228,5,0.0009101155317322252
229,16,0.002143921303344858
230,12,0.0017115291428610642
231,18,0.0023813133883405615
232,19,0.0024961978007316545
233,17,0.002244510104058725
234,26,0.0032856465708283856
235,20,0.002580766938067481
236,21,0.002690630449386308
237,14,0.0019037515729300504
238,16,0.0021418096667265704
239,17,0.0022703475428904915
240,8,0.0012108174029688342
241,14,0.0019069567230362496
242,9,0.0013545906197787517
243,10,0.0014491618413421216
244,15,0.0020549471089363865
245,14,0.001890894868346258
246,13,0.0017806330562847943
247,11,0.001555006636696737
248,15,0.00204110241812722
249,15,0.0020215172671443193
250,12,0.0017043271585819291
251,10,0.001472316634396196
252,17,0.0022780801518162514
253,15,0.00203166473560915
254,12,0.0016844726162314895
255,12,0.0017036200847792302
256,11,0.0015510282773685152
257,18,0.0024381901456791465
258,11,0.0015558611859782154
259,18,0.002385102321639513
260,12,0.0017019116226861051
261,14,0.0019233349548481555
262,19,0.002514737484423992
263,18,0.0023769115548223814
264,14,0.0019257040765295593
265,15,0.002075194824197701
266,13,0.0018098942681455071
267,17,0.0022446913639226503
268,15,0.0020541272175985358
269,19,0.002516971786653218
270,8,0.001243174180276843
271,8,0.0012232458486078138
272,12,0.0017110453638898566
273,16,0.0021113397963538234
274,18,0.0023979274588197793
275,18,0.002360081523773068
276,14,0.0019057048193021704
277,15,0.0020320859231546928
278,15,0.002018297832361526
279,11,0.0015794144061841505
280,15,0.0020552848611750953
281,9,0.001355193518474967
282,16,0.0021516261239493224
283,20,0.002630453321171319
284,8,0.001222821122160593
285,16,0.002177411701770327
286,24,0.003071649625920516
287,12,0.0017278062089476952
288,11,0.0015553432055254372
289,16,0.0021531680621179757
290,11,0.0016112292422380467
291,19,0.00251751316725238
292,8,0.0012322212443242097
293,16,0.0022163921834226124
294,16,0.00212480314533984
295,11,0.0015952010912852104
296,13,0.0017847717079301382
297,15,0.0020137882748820553
298,9,0.0013723535980110883
299,21,0.002747878198766158
300,22,0.00283227183451093
301,14,0.0019467678932494912
302,16,0.0021538149771221783
303,16,0.002131196475324146
304,9,0.0013428620876310003
305,17,0.0022612287846560924
306,16,0.0021546897152043276
307,22,0.00287547873797548
308,9,0.0013323813512582583
309,9,0.001360370265896339
310,12,0.0016934215919891472
311,18,0.002374937965882327
312,16,0.0021277107699847362
313,12,0.001699883091887723
314,17,0.002243562307355012
315,10,0.0014435604729814086
316,11,0.0015758646662707187
317,14,0.0019289823284321162
318,16,0.0021437131158041386
319,6,0.0010046174779328465
320,11,0.0016022160051326522
321,17,0.002289747097071432
322,15,0.002037053077972538
323,16,0.00214388699872189
324,25,0.0031394849056036126
325,14,0.001927483357526167
326,14,0.0019566156110614606
327,11,0.0015504112355570687
328,12,0.0016947181571637208
329,23,0.0029683136324974006
330,14,0.0019352262456646702
331,11,0.0015885148351319843
332,13,0.001775612077247839
333,16,0.002163954714586601
334,9,0.0013651083203766047
335,17,0.002260797177604047
336,20,0.0026033422192848817
337,10,0.001452247503405333
338,15,0.0020875739098802242
339,12,0.0017161773401957834
340,14,0.0019185438576573759
341,15,0.0020452216365275553
342,13,0.00181986614856762
343,8,0.0012038336564124763
344,13,0.0017817177748726608
345,13,0.001787678514971025
346,14,0.0019221690596907472
347,17,0.0022665242145179978
348,15,0.0020252769566934193
349,16,0.002157705918772371
350,15,0.002018718822575914
351,11,0.0015863463504564475
352,12,0.0017376988700713184
353,17,0.002251404172411024
354,13,0.0018149715046658858
355,16,0.002178388089475952
356,15,0.0020457008344253623
357,12,0.0017051909340199969
358,19,0.0025174213443345727
359,12,0.001695328914900194
360,17,0.0022302976301359968
361,11,0.0015784073660381648
362,12,0.0017106274168449092
363,8,0.0012327991216380353
364,14,0.0018962375303273645
365,14,0.0019353860104595968
366,18,0.0023788584173498727
367,15,0.0020428555586837864
368,13,0.0018154580324236072
369,18,0.0024011188453079177
370,15,0.0020409313618507175
371,16,0.002139030434523851
372,12,0.0017163003094440052
373,16,0.00212172433522198
374,13,0.001825649937379341
375,17,0.0022715092256126927
376,8,0.0012279078084048703
377,13,0.0018185567725557633
378,15,0.0020226544883032347
379,17,0.0022979085460232106
380,17,0.0022500239094633634
381,17,0.0022681432772433782
382,9,0.0013289978310103206
383,17,0.002280619997433208
384,25,0.003236701162867232
385,25,0.003282289350390575
386,10,0.0014493180718300998
387,21,0.002683924905549938
388,16,0.002164081241428896
389,11,0.0015653218578187
390,14,0.0019063285687830008
391,19,0.002488513339327838
392,18,0.0023455136355051975
393,11,0.0015425622739860371
394,17,0.0022928990762456367
395,15,0.0020405706060949713
396,18,0.002375742756178486
397,13,0.001791274272989175
398,19,0.0024932268510788353
399,14,0.0019535417623243456
400,14,0.0019074335757835608
401,19,0.0024952181558028433
402,14,0.0019276584370949068
403,13,0.0017918597878591644
404,23,0.002935039160859869
405,10,0.001463482567040089
406,11,0.0015667107279962297
407,8,0.0012277697319305531
408,20,0.0026299452273294338
409,13,0.001798422878766883
410,20,0.0025797483226309838
411,13,0.001815797410422688
412,14,0.001893401428834655
413,23,0.00291783767404058
414,14,0.00191728757631244
415,19,0.002469268629077693
416,15,0.002044197267314421
417,9,0.0013523287356931018
418,12,0.0017130941361641306
419,15,0.002027222248974697
420,14,0.0019135147517988812
421,20,0.0026237218109766143
422,13,0.0017864960211180234
423,18,0.002392108303007407
424,13,0.0018246574825609187
425,17,0.002267958668052636
426,22,0.0028234967461457684
427,14,0.001939222986829941
428,15,0.0020586434079080365
429,10,0.0014785114916387927
430,20,0.002596062124128519
431,8,0.001333493780786074
432,9,0.0013831427159105242
433,21,0.0026832464889654534
434,16,0.0021520873689380997
435,19,0.002471653495858169
436,13,0.0017881215308086628
437,19,0.0024684946920505457
438,13,0.0018240555616668294
439,11,0.0015844114961193285
440,10,0.0014795547347662545
441,18,0.0023971252822078547
442,14,0.001918453297047337
443,14,0.0019219770060325359
444,9,0.0013428811877643073
445,15,0.002008482371535248
446,12,0.0016544881661483522
447,16,0.002145709225099131
448,8,0.0012549558780267495
449,13,0.00177060996968914
450,22,0.002803752794926527
451,14,0.0019048271336352428
452,18,0.0023657528484800046
453,14,0.0019330506844828805
454,14,0.0019219079200533404
455,10,0.001443012790618894
456,21,0.0027497366310865546
457,19,0.0024747804684576275
458,10,0.0014888653173600528
459,16,0.0021532734857885433
460,11,0.0015904309171954779
461,12,0.001699831161190443
462,9,0.001343304936119605
463,15,0.0020214366494230285
464,10,0.0014631132104541097
465,11,0.0015848213619084315
466,12,0.001693250540694387
467,12,0.0016878559479918938
468,12,0.001651640307842716
469,14,0.001972919614827203
470,10,0.0014642278076748005
471,9,0.001341720045733754
472,18,0.002411193099346661
473,15,0.002025011222135802
474,11,0.0016179949435791497
475,16,0.0021617665936905944
476,12,0.001673141912349687
477,16,0.002165314613960699
478,8,0.0012272044719628394
479,18,0.0023980846967007184
480,13,0.00180697255335679
481,11,0.0016056101123966624
482,12,0.001668928808040081
483,9,0.0013434513955963446
484,14,0.0019455997948573437
485,10,0.0014954178585732622
486,14,0.0019090703530270545
487,14,0.0019529538172749629
488,17,0.0023252575705329744
489,15,0.002049715816010909
490,14,0.0019313227382691779
491,24,0.0030821337161415986
492,16,0.0021461074908059713
493,16,0.0021596787111731195
494,16,0.002164062161700892
495,17,0.0022826043950211613
496,9,0.0013299761322699381
497,19,0.0025069537142813013
498,17,0.002261297692044296
499,14,0.0019440051547327507
