node,degree,pagerank
157,5,0.0017575317939726354
158,4,0.0014050340402855862
159,6,0.0019998046013984336
160,13,0.004144841503611224
161,8,0.002668179547575913
162,6,0.002016082005679036
163,9,0.0029349380818104883
164,6,0.0020422906089164776
165,3,0.0010652615374891331
166,3,0.0010997923826512501
167,5,0.0018070311698719773
168,7,0.0023492839874499636
169,7,0.00241162740709295
170,7,0.0023166164512282363
171,3,0.0011002202004958615
172,5,0.0016930562907210899
173,3,0.0010946416184261583
174,4,0.0014172808885575074
175,3,0.0010888470810172242
176,3,0.0011209241586292316
177,4,0.0014447667607052344
178,5,0.0017170016082301463
179,7,0.002408432489646224
180,4,0.0014786817102192978
181,3,0.0011369801173892555
182,5,0.001792495787630865
183,4,0.0013754931439902062
184,5,0.0017716299622795948
185,5,0.0016505075135816098
186,3,0.001125486140608955
187,4,0.0013909000447156806
188,5,0.0017285191327203072
189,5,0.0017092358504075499
190,7,0.00233480167339305
191,9,0.003001075906824859
192,6,0.0019854988627024672
193,3,0.0011387352871109725
194,5,0.0017066754360213021
195,3,0.0010937134708693043
196,4,0.001372084657361602
197,4,0.001401153850285093
198,10,0.003278407666250771
199,4,0.0014663099812576318
200,4,0.0013881657319291221
201,3,0.0011033397376276422
202,4,0.0014028915723868784
203,4,0.0014323785909025766
204,4,0.0014145986132801643
205,6,0.0020233237759512985
206,4,0.001418086860209195
207,5,0.0017578952579945064
208,5,0.001719564476262901
209,4,0.0014251570633533855
210,3,0.0011048385364776012
211,3,0.0011043434192293592
212,5,0.0018056629413524124
213,4,0.0014387044532898857
214,3,0.0011574777414380464
215,4,0.0014492046710465045
216,5,0.0017774060263979802
217,3,0.0011407231955475423
218,4,0.0014153920686496774
219,4,0.001443100366644186
220,3,0.0010798636143549167
221,5,0.0017397886530428612
222,4,0.0014365569182775997
223,6,0.0020186097671686582
224,3,0.001127204838185367
225,4,0.001415362055411071
226,3,0.0010964267795666117
227,5,0.0017377018702036963
228,7,0.002359038990592757
229,5,0.0017087656933871347
230,4,0.0013920499839483887
231,3,0.0010941471658820333
232,3,0.0011371046114649005
233,4,0.001406644239879284
234,3,0.001125878409764925
235,5,0.0017423473369975054
236,4,0.0014612450534251427
237,9,0.003000749795810225
238,3,0.0010611005093483423
239,11,0.0036546177099365785
240,4,0.001444931768669929
241,6,0.0021021204744319432
242,4,0.001451388363756316
243,4,0.0014234415400178409
244,5,0.0018015842024311508
245,3,0.0011281252452402047
246,6,0.0020297563949887654
247,4,0.0013751952356414673
248,4,0.0014997803427870477
249,4,0.0014851130778320834
250,3,0.0011088865161523664
251,7,0.0023431462796988777
252,6,0.002103321026972819
253,4,0.0014509283324647395
254,5,0.0017171757962704515
255,5,0.001721327281422755
256,4,0.0014173749080606606
257,6,0.0020679652886402165
258,4,0.001443923453153029
259,4,0.0014501239894315519
260,4,0.0013805146595872468
261,3,0.0010950750303282176
262,4,0.0014382774065135264
263,4,0.0013884591292442636
264,4,0.0014061823503623966
265,4,0.0014836186489560375
266,4,0.0014245707421061023
267,3,0.0011670203404823077
268,3,0.0011504517988270774
269,3,0.0010832147485555824
270,4,0.0013990058596969562
271,4,0.0014805966588733797
272,5,0.0017950986509306494
273,4,0.0014266165640152114
274,3,0.0011400219952365043
275,3,0.0011779799692380312
276,3,0.0011434747894090787
277,5,0.00173375909132445
278,4,0.001462642972799156
279,3,0.0011680161880088015
280,7,0.0023778225642675207
281,4,0.0014233332938568075
282,7,0.0023215699856674998
283,3,0.001160395213652205
284,3,0.001069893604881159
285,6,0.002065617819901576
286,3,0.001117027082572794
287,3,0.00110555103666938
288,3,0.0011074207550803826
289,3,0.00111494708172262
290,4,0.0015334357494269867
291,4,0.0014201090855210524
292,3,0.0010731874873751981
293,3,0.0011391945694985198
294,4,0.001452130720706413
295,8,0.0026584892546045085
296,4,0.0014446357426889094
297,3,0.001149020143959631
298,3,0.0010870870709258989
299,4,0.0014942553257210696
300,3,0.0010959971784483987
301,3,0.0011328080946097481
302,5,0.0018177707059328727
303,6,0.00209173652470769
304,6,0.0021102658822915394
305,5,0.00172447488103711
306,5,0.0017748691550703135
307,3,0.0011111431486738332
308,3,0.0010973946090259389
309,3,0.0011753057941644661
310,4,0.0014361527486090077
311,6,0.0020654217098107623
312,4,0.0014151300000833794
313,7,0.0022895430659422506
314,4,0.0014833010942780164
315,4,0.0013791137813886772
316,4,0.0014188018610750263
317,3,0.001165098008335476
318,4,0.0014798278324928817
319,4,0.0014736815977557244
320,4,0.0014546402714080537
321,4,0.001454013815268167
322,5,0.001768979392076928
323,5,0.0017655348179762042
324,4,0.0013989419131438302
325,4,0.0014216399662623353
326,4,0.0013871505123580936
327,3,0.0011812720678440703
328,4,0.0014396998770234391
329,3,0.0011255388457840705
330,4,0.0013958549537916277
331,5,0.0017847535115209532
332,5,0.0018036030398237586
333,3,0.0011398492818456517
334,3,0.001131776485404063
335,3,0.0010956810815585753
336,4,0.001390848967654238
337,4,0.0013809879206623952
338,3,0.0011179104998332659
339,3,0.001152156440487401
340,3,0.001059665976258538
341,4,0.0014226923042397583
342,3,0.0010921707603559069
343,3,0.0011342732120797941
344,5,0.0018031284926300324
345,4,0.0015038299360910243
346,3,0.0011718643718089455
347,3,0.0011152062838613833
348,8,0.002728597484780207
349,3,0.001101151386405188
350,3,0.00105477394873054
351,3,0.0011767468156467782
352,3,0.0011212714169336242
353,3,0.0010791326645419705
354,3,0.0011719016135773815
355,3,0.0011581261192358438
356,3,0.0010972372362748934
357,4,0.001501115927603074
358,3,0.0010648096110745765
359,3,0.0011051083815526459
360,3,0.0011063398602591105
361,3,0.0010943583628633647
362,3,0.0011466093801451745
363,3,0.0011356169382513623
364,5,0.0017648805401249317
365,3,0.0011227787777255533
366,3,0.0011177650703040512
367,3,0.0010987982765701156
368,4,0.0014244771321180695
369,4,0.0013992388341139846
370,6,0.002140312047964512
371,3,0.0011764713988902235
372,3,0.0012046305437087474
373,5,0.0017527115997680832
374,3,0.0011243472895321861
375,3,0.0011102535792526862
376,3,0.0011483591803260317
377,3,0.0011351900772984707
378,3,0.0011629469647748741
379,3,0.0010676511900210663
380,3,0.001130853939299579
381,5,0.001805262546052496
382,3,0.0011151065784485077
383,3,0.0011204414818791015
384,4,0.0014528865559386391
385,3,0.0011090990350610883
386,3,0.001110242823469407
387,3,0.0010897456281834402
388,3,0.0011484172213091332
389,3,0.0010649991030229672
390,3,0.0011088532258916174
391,3,0.0011532734300553561
392,3,0.0011736648874081234
393,4,0.0014196067930289514
394,3,0.0010925656705341083
395,3,0.00113229502107379
396,4,0.001443215895063894
397,4,0.0014253030156011876
398,3,0.0011570877446925956
399,3,0.001140031392461998
400,3,0.00114990328225084
401,4,0.0014708245902487831
402,4,0.0015230534881029844
403,4,0.0014665241460955522
404,3,0.001137029934872042
405,3,0.0011766319002647098
406,3,0.0010723300436501547
407,3,0.0010752675224783605
408,4,0.0014697771749410966
409,5,0.0017483150313732474
410,3,0.001129474372709488
411,4,0.0014942752014832832
412,3,0.0011420704535632256
413,3,0.0011367324559705331
414,3,0.0011479402000072816
415,3,0.001151187101662953
416,3,0.0011314019442075574
417,4,0.0014510627058514638
418,3,0.0011279037679821316
419,3,0.0010913727840390665
420,4,0.001444975827803317
421,4,0.001458931522872526
422,3,0.001156184562709378
423,3,0.0011713284209390429
424,5,0.0018212912466439226
425,3,0.001157795353787615
426,3,0.001127939792643121
427,3,0.0010883512181172382
428,3,0.001145248504960579
429,3,0.0011380018476040722
430,3,0.0011231941395145112
431,3,0.0010906632997308011
432,3,0.0011291235263900619
433,3,0.0011743674261683761
434,3,0.001184847293527113
435,3,0.0010854682114630155
436,3,0.0011599280857721428
437,3,0.0011206114683026086
438,4,0.001490176492976847
439,3,0.0011833433054339142
440,4,0.0014920722288665478
441,3,0.0011290372133212062
442,3,0.0011027893846626688
443,3,0.0012226567030270735
444,3,0.0011506793272820677
445,3,0.0011497506449746307
446,3,0.0011099244865528182
447,3,0.0011207726242520027
448,4,0.001405167776614728
449,3,0.0011468156233042507
450,3,0.0011525872479357015
451,4,0.0014800865559353304
452,3,0.0011103051370855775
453,3,0.0010886585231843987
454,3,0.001142117114113427
455,3,0.0011187967168187192
456,3,0.0011038302909231695
457,3,0.0011328731182609659
458,3,0.001123364125781735
459,3,0.0011217589299372644
460,3,0.0012082989028786772
461,3,0.00121533828833926
462,4,0.0015460589861683025
463,3,0.0011244084120160787
464,3,0.0011493531264969413
465,3,0.0011405783108470653
466,3,0.0011246220620601682
467,3,0.0011099615136885598
468,3,0.0011732174008883117
469,3,0.001149009332775911
470,4,0.0014840286259788684
471,3,0.0011017702631736421
472,3,0.0011367756864650014
473,3,0.0011172285281155487
474,3,0.0011394924047540558
475,3,0.0011164628468308866
476,3,0.001113688901440685
477,3,0.0011450108069631752
478,3,0.001130109709428289
479,3,0.0011412637688578838
480,3,0.0011864005904193842
481,4,0.0014252289843202726
482,3,0.001133724805761906
483,3,0.0011533243101945598
484,3,0.0011375870215877867
485,3,0.0010788643356072847
486,3,0.0011544801770141419
487,3,0.0011560545689323135
488,3,0.001166433612931271
489,3,0.0011362070991741324
490,3,0.0011409473934190662
491,3,0.001133924396105337
492,3,0.001154004605882561
493,3,0.001148028652028424
494,3,0.0012269356830674448
495,3,0.001252660246267317
496,3,0.001152375597542513
497,3,0.0011405053294085239
498,3,0.0010949579530221485
499,3,0.0012087357600175453
