node,degree,degree_centrality,closeness_centrality,betweenness_centrality,pagerank,E,O,A,C,N,community
13,16,0.03206412825651302,0.37631975867269984,1940.4799698158413,0.004684635219955423,0.11292105182640362,0.01653305033412715,0.08446413437578605,0.4299887448642097,0.8541473999186039,3
14,40,0.08016032064128256,0.4151414309484193,7996.7791730914005,0.011841977922217485,0.41412239800530376,0.26552189542123716,0.0,0.573813612510107,0.7668784949362651,10
15,24,0.04809619238476954,0.3797564687975647,3616.231174518236,0.007301910121160295,0.2314481492047953,0.11138177607486734,0.0,0.5656938246180931,0.8196207338649926,11
16,5,0.01002004008016032,0.3671817512877116,542.04954187057,0.0016984695174953822,0.11258857351631231,0.0,0.2517914174443212,0.41784991375794317,0.8279966791173642,12
17,13,0.026052104208416832,0.3613323678493845,1340.3865165430939,0.003945691994742839,0.0701167360473515,0.07612552559754819,0.04451367892920623,0.4598831076655141,0.8374458317504185,3
18,10,0.02004008016032064,0.35116115411681914,816.8307748403164,0.00309285426113125,0.13866693924801424,0.0035054034370192375,0.03004717240886004,0.3890855819696807,1.0,13
19,12,0.02404809619238477,0.36556776556776555,1216.4188517813702,0.0038543421863896604,0.09520373784401305,0.04129921276670711,0.09366765927756676,0.3801685805955066,0.8567024520269004,14
20,9,0.018036072144288578,0.3701780415430267,788.4982219115524,0.002815640151827841,0.0,0.0,0.17021356751634825,0.5233570486166187,0.9102127525991189,15
21,24,0.04809619238476954,0.39137254901960783,3548.5139379099255,0.007201161272765721,0.25195026018696787,0.11692843946002218,0.0,0.5360117498726719,0.8512035576504038,11
22,8,0.01603206412825651,0.375187969924812,713.0664502301573,0.0024644873230206415,0.10122560524687088,0.08239263366365815,0.27697277451761226,0.48061361530356417,0.9178710333191933,16
23,9,0.018036072144288578,0.38004569687738005,1062.5122514766474,0.002792994727419033,0.03210536986442984,0.026272692986397332,0.07279033048741154,0.436493788682924,0.8745116940063821,17
24,19,0.03807615230460922,0.3723880597014925,2537.879935474843,0.005696166378997133,0.12966491528078,0.05181449248600882,0.0,0.5533601484067009,0.888141566325379,7
25,13,0.026052104208416832,0.37631975867269984,1823.939847711829,0.004000127460222187,0.11106617622693009,0.08466604140848114,0.06917106616489582,0.4912893258717849,0.9313344552500525,3
26,11,0.022044088176352707,0.35490753911806544,1063.7155130016004,0.0035232574064266433,0.12380903971164264,0.0,0.10665965121890938,0.3890588109722601,0.9604177868883643,18
27,5,0.01002004008016032,0.34061433447098977,239.22442349440465,0.0016409597279289747,0.04483656906163459,0.02005735540896375,0.07093988148054857,0.3060534178523657,1.0,19
28,10,0.02004008016032064,0.3342263898191561,627.4483127051719,0.003108651561144006,0.061917614046937054,0.01803244588000115,0.15340086862905308,0.38749846271980853,0.9600315671419661,20
29,17,0.03406813627254509,0.3712797619047619,2355.306528336477,0.005169832945492784,0.19692705203661862,0.05829911894838631,0.0,0.47329582226912004,0.8979525221761349,21
30,10,0.02004008016032064,0.370452858203415,1083.1256883668575,0.0031248224877189566,0.015199033122364834,0.0,0.23681477686247843,0.47023138882012894,0.9044520883076459,22
31,6,0.012024048096192385,0.3597692862292718,659.6731574008181,0.0019894077223124402,0.0,0.019015526263822122,0.3673900688630066,0.3719238396532889,0.8446859078948983,23
32,10,0.02004008016032064,0.3496846531184303,821.6626559428422,0.0031612497966503,0.02554570060686226,0.03319095802501799,0.07926253399187543,0.335674058866827,0.8775907582644153,24
33,15,0.03006012024048096,0.34870719776380155,1436.3903593704406,0.0045963202760909315,0.17397757048928986,0.06210401278097635,0.0,0.34951483346990203,0.9175572344064059,13
34,5,0.01002004008016032,0.37183308494783907,255.74952383390567,0.0016536563619744006,0.019345208155524176,0.0,0.48894149102260515,0.4604412175656243,0.7717964943695389,0
35,16,0.03206412825651302,0.3458073458073458,1633.8673129454542,0.004882939331010801,0.26476708892745326,0.023354383964837938,0.03299048505922198,0.26855436220861056,1.0,3
36,15,0.03006012024048096,0.3556664290805417,2022.0217169514995,0.004671634481444759,0.08396007677838468,0.007595632639831103,0.003664862421348728,0.33617033456705836,0.8653430664348716,25
37,9,0.018036072144288578,0.3559201141226819,771.8542799931746,0.0029200453372972674,0.1023677056631838,0.05529174418969102,0.08364628915649161,0.36686918437076194,0.9576350159958141,26
38,7,0.014028056112224449,0.34797768479776847,598.3947763495594,0.00220867679348407,0.011776079483177854,0.0,0.11736732845750053,0.3082587221658475,0.8989817947675306,27
39,5,0.01002004008016032,0.34797768479776847,246.6010422741109,0.001662636409529424,0.047723074431841817,0.0,0.25032350623605515,0.3458416538998741,0.8259493628465505,28
40,15,0.03006012024048096,0.3797564687975647,1348.0123944971567,0.0044952501580433155,0.09396198123637023,0.05264557074019905,0.176414907316682,0.5317100129487543,0.7993652288706203,29
41,4,0.008016032064128256,0.33134130146082336,121.44797735620656,0.0013434541034988336,0.016000429361313608,0.0070092663764282515,0.14630493314030685,0.24448851885895395,0.8710369595763036,20
42,9,0.018036072144288578,0.35314932767162066,1018.3164760076169,0.0028312448161643194,0.0,0.04867401465186051,0.10635565906869052,0.3098707628819267,1.0,3
43,8,0.01603206412825651,0.3723880597014925,723.7098493247598,0.002512887527150275,0.2329278908911455,0.00720274703342369,0.1452222530261501,0.42864329179845545,0.7470757791500084,30
44,18,0.036072144288577156,0.367722918201916,2478.247612405662,0.005571535389327849,0.101601936273046,0.11651327728779652,0.005609824758999821,0.46427864377138583,0.9079739741053913,11
45,11,0.022044088176352707,0.35642857142857143,1140.9727549007619,0.003413126575378383,0.08359330462657501,0.06054783647546923,0.026809402053431255,0.40816140219880326,0.9301155853404227,2
46,11,0.022044088176352707,0.35415188076650106,1097.6168463157248,0.0034346692571068137,0.026797446440583274,0.0,0.08313996885405937,0.5146582854331105,0.9812547927853619,31
47,11,0.022044088176352707,0.37660377358490565,1225.2220552942856,0.0034804778372904866,0.1446933586690226,0.019576348594075598,0.17608608846003965,0.4594448422246298,0.9289638988976613,7
48,7,0.014028056112224449,0.364766081871345,446.8967647277366,0.002254387420762079,0.06961045566374088,0.0,0.32627481708527634,0.4658995078787827,0.8084521821059492,32
49,8,0.01603206412825651,0.3429553264604811,822.8601621288849,0.002623172637957742,0.016865684477233696,0.05211187601423019,0.024452961463724058,0.34826450782383356,0.9477179573976928,33
50,9,0.018036072144288578,0.3584770114942529,892.1456662065672,0.002759829813439975,0.03836273612485856,0.0,0.1531214604621313,0.35681900938229105,0.9589182627309257,34
51,3,0.006012024048096192,0.31032338308457713,33.531489755321175,0.0010746994188725722,0.0,0.0004191341158732578,0.4222708891802107,0.1598019017604625,0.6846165565984386,13
52,13,0.026052104208416832,0.364766081871345,1562.4259750156464,0.004087097373455321,0.16723595281389253,0.004901256999240128,0.0,0.4654340227417734,0.9438318304784752,35
53,9,0.018036072144288578,0.35770609318996416,532.3794402516053,0.002842995423569454,0.12940411237588412,0.044119467476431945,0.12659860662064795,0.3485122493887995,0.981327694336304,36
54,4,0.008016032064128256,0.3351242444593687,104.82638582175964,0.0013431872278918651,0.0019353948351246274,0.0,0.48946033673210987,0.2928084028370321,0.8175390407488832,24
55,30,0.06012024048096192,0.37322363500373973,5128.137299895015,0.009115633769438174,0.41487812122599327,0.13876285263194393,0.05201956464694725,0.4147269569010762,0.8390375828523665,37
56,4,0.008016032064128256,0.3474930362116992,115.68676036585325,0.0013602662698514341,0.0,0.008350105014546898,0.28002501554989034,0.36141723115131325,0.8505957637117384,38
57,7,0.014028056112224449,0.3446132596685083,408.1572851982818,0.002266218818389345,0.040711564900555615,0.0,0.09693426039978885,0.3208840735199834,0.9542276343016469,9
58,9,0.018036072144288578,0.3136392206159648,384.5654103937476,0.0028593368870856086,0.11281374657208545,0.0,0.07388076331578397,0.10216540587158589,0.9356954348878911,39
59,6,0.012024048096192385,0.3621190130624093,855.8706401018952,0.002035517629238803,0.08010846862458221,0.008670949335178955,0.149893812180718,0.3841660279113099,0.9608604339768196,7
60,12,0.02404809619238477,0.36054913294797686,1353.3537733736716,0.0038039359288530054,0.18629307438022868,0.0,0.034247688696648196,0.36932624767531075,0.9874495389232397,40
61,10,0.02004008016032064,0.3569384835479256,1026.338861847611,0.0031684640685731994,0.06472870666868531,0.049377786080520764,0.10845398308349434,0.3896198212183831,0.8941933474559354,41
62,3,0.006012024048096192,0.330026455026455,71.6871503280324,0.001067850165540553,0.049967057632511136,0.00443372952421828,0.0,0.27597607250498346,0.9338667914926075,20
63,8,0.01603206412825651,0.3172282263191354,374.30711730921763,0.0026225651194598408,0.0590851002203263,0.0,0.0,0.13041474342765297,1.0,42
64,6,0.012024048096192385,0.35390070921985817,509.0294143641451,0.002012167644103541,0.02667118786592257,0.10129272713840023,0.15721578906938094,0.3972716154622386,0.9755696426589631,43
65,5,0.01002004008016032,0.34084699453551914,144.08656438445828,0.0016670189144400629,0.060716248893545516,0.0,0.04686595306381669,0.2538456449309588,0.9366315970548192,44
66,10,0.02004008016032064,0.3626453488372093,1409.188130201359,0.0032111198033088818,0.11304008732694053,0.07563792591051272,0.07056022325356347,0.4264971824357824,0.9616476991381733,11
67,7,0.014028056112224449,0.3551601423487544,356.23386411897656,0.0022655103020818926,0.03227828948909344,0.030490039660185396,0.1692721731149073,0.3372588860230247,0.9504329892465078,45
68,5,0.01002004008016032,0.3757530120481928,380.1703183797098,0.0015922259466567938,0.1087124966569035,0.13290789260605754,0.3281791210469959,0.4615278822722811,0.7764680433216365,46
69,14,0.028056112224448898,0.3774583963691377,2363.689947777025,0.004443539021839549,0.16163057614778945,0.11159455715441699,0.04176137726793722,0.5096020895725958,0.8770406750002623,47
70,13,0.026052104208416832,0.37155621742367834,1738.7434096025324,0.004090736149075341,0.0499428750120241,0.05170386071138293,0.04152358972651396,0.41839954011806996,0.889702005981935,48
71,3,0.006012024048096192,0.311875,28.816290308187078,0.001076637052363641,0.0,0.0,0.6081170480905876,0.284542271539484,0.6952743795499241,2
72,6,0.012024048096192385,0.36317321688500726,798.303641590109,0.0020113942864935313,0.06024514384056518,0.029657678479891102,0.19621518292171902,0.5019354639026861,0.9199427512742487,49
73,6,0.012024048096192385,0.3298083278255122,412.9380451734577,0.001971826932962959,0.0,0.0,0.011110732967967371,0.3008329977299892,0.942211659700949,42
74,6,0.012024048096192385,0.30745532963647565,222.20142332849738,0.0020000006286311797,0.042243496151491346,0.0,0.0022447867294116955,0.206824728206029,1.0,50
75,11,0.022044088176352707,0.3136392206159648,768.6751384263706,0.0035479575684781283,0.09619804574350597,0.008166675385728813,0.02588104933506137,0.2605995104371786,1.0,46
76,7,0.014028056112224449,0.3373901284651792,502.2902005687506,0.002233535451664091,0.10162359267645296,0.003041887068836898,0.048031019872263825,0.27739926435487267,0.9108990340958133,51
77,8,0.01603206412825651,0.3626453488372093,580.604368171786,0.002575219812667756,0.020624219076762436,0.045553873926224085,0.08150473400123966,0.4951040848780761,0.8875409440500673,52
78,9,0.018036072144288578,0.33400267737617134,701.2163685606553,0.002870244450684537,0.09340735723146747,0.0015752712722626808,0.05910722272300625,0.28339729709640776,0.9311588109221118,53
79,9,0.018036072144288578,0.35719398711524697,1139.9227957520084,0.0029532712303110744,0.014217586141973035,0.04611683150732741,0.0,0.30706275724240617,0.9169675055496854,54
80,7,0.014028056112224449,0.347009735744089,579.8781684839604,0.0022845333651990594,0.06523087040888866,0.0,0.10311882949581004,0.35014739658876,0.9042646803496264,55
81,5,0.01002004008016032,0.3269986893840105,231.5504248954806,0.0017117056488265953,0.02008858962123619,0.0975023589735047,0.18972314349188904,0.3101857834585264,0.899231040003309,9
82,3,0.006012024048096192,0.33311081441922563,8.649552446850198,0.0010487869071107503,0.0,0.049865636354630954,1.0,0.3220434443672692,0.5286587711556635,29
83,5,0.01002004008016032,0.3107098381070984,205.5867420929959,0.0016953112069635805,0.051246140824260836,0.014052140117099049,0.1351865765025029,0.2562504445022826,0.9257741866079078,56
84,7,0.014028056112224449,0.34084699453551914,634.2585384784896,0.0022616213323347154,0.0,0.023674946298486925,0.19897092056161644,0.2523294507884439,0.9564792472715632,4
85,7,0.014028056112224449,0.34413793103448276,378.27805311245254,0.00228725188429873,0.1631262589716617,0.0,0.1078661796491723,0.32691463259290127,0.9526865533472367,57
86,4,0.008016032064128256,0.30024067388688325,33.2975853190041,0.0013789381292717649,0.0,0.006045380528806339,0.317872667434237,0.17791189236771826,0.8534159270229713,3
87,8,0.01603206412825651,0.3324450366422385,749.8423741838417,0.002597002170771002,0.03715787600723539,0.0,0.03955148099623047,0.2277604726852373,1.0,55
88,8,0.01603206412825651,0.32152061855670105,352.03250703536196,0.002613245852612144,0.0,0.016508689545683203,0.01036756242710015,0.2128091797072641,0.9154440774227794,58
89,3,0.006012024048096192,0.32276843467011646,7.0883388240586385,0.0010547295277574115,0.0,0.053846636832798125,1.0,0.19009798729989996,0.43884424352336276,3
90,8,0.01603206412825651,0.3373901284651792,703.1960948534105,0.002626205494765191,0.13121810625262073,0.09952519140800756,0.08759517301348638,0.20558732463948787,0.9986519977891458,59
91,5,0.01002004008016032,0.33400267737617134,215.8946831026958,0.0017130627067659054,0.0,0.0285774854939863,0.24378933207173928,0.305466890214208,0.8075557580195942,4
92,6,0.012024048096192385,0.35873472322070454,248.35995244650056,0.0019318826324566576,0.04347568915558582,0.0,0.20229108826526945,0.34170577809266833,0.8885640575676859,60
93,20,0.04008016032064128,0.3712797619047619,2962.555138847531,0.006233751522384982,0.16560078737779718,0.19933152627048245,0.06387668361278537,0.3395964724531143,0.9011563885475392,61
94,14,0.028056112224448898,0.3496846531184303,1230.9428875605522,0.0043370658216391,0.1892497219164333,0.010958059218689323,0.0,0.34554417666418275,1.0,62
95,6,0.012024048096192385,0.33580080753701214,391.9160671414814,0.0020067307112916796,0.08386938753110013,0.07796206712020197,0.0,0.2888707074669875,0.9342067144145811,63
96,8,0.01603206412825651,0.3650329188002926,952.984447737282,0.0025619035238787897,0.045991062131443834,0.05102628983763915,0.0,0.4508435412686398,1.0,64
97,8,0.01603206412825651,0.35770609318996416,733.7096312861187,0.0025486683568477246,0.0,0.0017696030177481205,0.17226985334445882,0.4048281307311113,0.8119752432063564,65
98,7,0.014028056112224449,0.3070769230769231,371.05114350753996,0.0023502926706176954,0.09687002784192385,0.02122401531983823,0.06661765411794932,0.17969763119248658,1.0,22
99,7,0.014028056112224449,0.3144297416509137,203.2995958282405,0.002292136623147208,0.0,0.0023765552301343662,0.0,0.2630151549971815,0.9984358927123133,60
100,9,0.018036072144288578,0.3105164903546982,355.7968682823121,0.002982310313574186,0.11066635053144463,0.01883102704980281,0.26005265370902775,0.21325471592424897,0.9129247625853566,66
101,6,0.012024048096192385,0.3295904887714663,301.62189236617087,0.001977207156298815,0.015256443779674913,0.035519842277696514,0.0,0.3017117654850684,1.0,48
102,5,0.01002004008016032,0.3176320814767664,75.98046570412667,0.0017113017623289631,0.04547239962191659,0.0,0.19794359225759367,0.23528743080751188,0.9814502086839717,5
103,6,0.012024048096192385,0.32423651721897334,332.54142433642363,0.0020063875677266488,0.043119401524581255,0.030038311770633482,0.17510477004874186,0.2943807068005435,0.913513847110889,7
104,10,0.02004008016032064,0.3112913287585777,552.1652576929469,0.0033064934752533564,0.1016277318665377,0.009436497385094764,0.046377791980388466,0.19797087846280262,0.9209320075735007,67
105,8,0.01603206412825651,0.3176320814767664,465.11096735442516,0.0026597724878142217,0.06127677512823408,0.12983532087227376,0.0,0.2121703154898512,0.9487839659783376,68
106,7,0.014028056112224449,0.30726600985221675,615.5977447718915,0.0023893527062800964,0.06671827652337362,0.016976920077643856,0.0,0.17766050475023873,1.0,69
107,7,0.014028056112224449,0.36449963476990505,728.6148303982976,0.002278573506687833,0.0,0.035940726850685355,0.17323694184479183,0.4235131416408281,0.9548758416258255,70
108,3,0.006012024048096192,0.3236057068741894,93.13475958236195,0.0010764297557681421,0.0,0.05304358436972804,0.025513351916045292,0.26453894771227,1.0,30
109,5,0.01002004008016032,0.34652777777777777,323.94907437601637,0.001677016085530893,0.0243323383459702,0.05618684865430982,0.32317742950456674,0.2701547458527369,0.8133564613945703,71
110,5,0.01002004008016032,0.3613323678493845,371.2836106565791,0.001651105610584613,0.054538202736843636,0.05162795485393076,0.2862967852708419,0.39119439152214874,0.7939847751933352,72
111,6,0.012024048096192385,0.3427197802197802,505.7211565249985,0.0019696541023247454,0.04892266976229867,0.031147911033813536,0.0,0.28938867090510756,1.0,73
112,4,0.008016032064128256,0.36002886002886003,198.76661270990806,0.0013606904463756208,0.004860497050050875,0.0,0.26187727289154683,0.44187425365851923,0.7491116375118001,19
113,9,0.018036072144288578,0.31168019987507806,383.393059247959,0.002870133924163285,0.08749970892490412,0.022761605425183174,0.0,0.13813157727520964,0.9401033884610412,74
114,7,0.014028056112224449,0.33266666666666667,366.82718508911563,0.002305935378048578,0.05885813851505273,0.0,0.0,0.34372824660940815,0.9439352894641113,75
115,6,0.012024048096192385,0.3053855569155447,188.79472980628933,0.002008436104285359,0.04831117561566077,0.0,0.03391173326215596,0.2191711354715718,1.0,76
116,8,0.01603206412825651,0.310130515848353,512.216726659282,0.0026850545102764,0.016978349414957593,0.0,0.0008722319557174605,0.20616070147251417,0.9509513605962043,77
117,5,0.01002004008016032,0.3018753781004235,120.1344306841136,0.001734613648408267,0.0,0.045453537325769566,0.15205667766038292,0.178604897332417,0.8442086560104614,76
118,3,0.006012024048096192,0.3427197802197802,4.990280960869196,0.0010875896002155816,0.0,0.0,0.9846889937847826,0.2786711619859916,0.46315631248550143,36
119,11,0.022044088176352707,0.3389945652173913,1095.9210348748559,0.003512578538404349,0.010930234066271555,0.041540708097581175,0.138744837221874,0.2911589028107486,1.0,78
120,8,0.01603206412825651,0.30955334987593053,347.9047573655124,0.002659355372579151,0.12958739180739112,0.08151066445089619,0.03725973587241357,0.2106566200197436,0.9077058698561277,79
121,6,0.012024048096192385,0.33876442634080106,292.96072909123717,0.002003294046412047,0.021831982029764795,0.0,0.3140749750817227,0.3165989131319928,0.8745088313073144,31
122,4,0.008016032064128256,0.29509166173861623,44.279389170304626,0.001421561317055776,0.014459569090862379,0.0,0.0,0.1357892055621666,1.0,26
123,3,0.006012024048096192,0.35415188076650106,14.234055284135213,0.0010708448429170444,0.0,0.0,1.0,0.3792113360392571,0.6123691292313951,52
124,6,0.012024048096192385,0.31383647798742137,215.12333211388477,0.0019999693863030797,0.05936100154726391,0.05050913537863823,0.0,0.2766993932903342,0.9209143599557919,80
125,6,0.012024048096192385,0.3519040902679831,530.0642977978684,0.0019846809309841257,0.0011243105868989425,0.0,0.0,0.3358832617722182,0.9456610270044452,81
126,3,0.006012024048096192,0.3162230671736375,29.409114251388136,0.0010714556065503722,0.015717733560321433,0.0,0.0,0.27403523746370134,0.9798324797629654,8
127,9,0.018036072144288578,0.3110972568578554,381.48756689681386,0.0029511947982191694,0.04406017649624223,0.0,0.0,0.1840550323154354,0.952549209759678,82
128,4,0.008016032064128256,0.329155672823219,135.02850396148165,0.001360305053245755,0.0,0.0,0.4489773640160565,0.2878572345498669,0.6683670682362278,83
129,5,0.01002004008016032,0.34895104895104895,379.17388244099936,0.001712911924127848,0.032967328904428696,0.0,0.06607697557006885,0.39708681016126235,1.0,50
130,4,0.008016032064128256,0.3385345997286296,80.39331545304275,0.0013639656900776083,0.010375856156807178,0.0,0.2417639722738517,0.30850651308372173,0.7664956986400382,10
131,9,0.018036072144288578,0.324658425504229,699.3963486567205,0.0029339460672289843,0.0838546671344153,0.08152228065596029,0.003882976491096056,0.3529234093063915,1.0,84
132,4,0.008016032064128256,0.36185641769398114,180.74661475801844,0.0013577086613969684,0.0,0.0,0.497234437483278,0.4042598470677341,0.8118855318871869,85
133,4,0.008016032064128256,0.32657068062827227,142.08773513483777,0.001377195835729642,0.028686568697641288,0.10564811842924679,0.0,0.24366191688965255,0.917977729087559,16
134,11,0.022044088176352707,0.33134130146082336,1001.9343635502598,0.0036162361837113483,0.09913655018228135,0.11195588343055259,0.021700937307410934,0.3106486413494902,0.8994654484506317,86
135,6,0.012024048096192385,0.3376184032476319,357.88868756618945,0.001955565166593987,0.04349717447363942,0.036118126271931034,0.14557777762459642,0.35538827745003665,0.9015221664321699,7
136,3,0.006012024048096192,0.2952662721893491,34.81429268971812,0.0011073874651379694,0.0,0.026418506351707872,0.0,0.14008628755904082,1.0,36
137,7,0.014028056112224449,0.3282894736842105,495.8355804924248,0.0023480874856264926,0.014557178951134363,0.026615210391566974,0.0,0.2929260077547742,0.9317201975905974,6
138,10,0.02004008016032064,0.3320026613439787,849.3879317362729,0.003241554295353288,0.0822464874640538,0.057367394561751744,0.09512406881060906,0.26589423858648686,0.9924609803185662,65
139,5,0.01002004008016032,0.3099378881987578,172.87013067352615,0.0017266720710456518,0.0369982447667168,0.007057579438727018,0.020924717482386206,0.20911328339353313,1.0,87
140,6,0.012024048096192385,0.3050122249388753,374.6178584696533,0.002043847547051454,0.012654849828110836,0.0,0.0,0.138725273025121,0.9669555693153755,88
141,3,0.006012024048096192,0.3378469871360867,39.582722520327735,0.0010516518874968586,0.0,0.0,0.10006520119581935,0.2802144063254811,1.0,21
142,3,0.006012024048096192,0.31522425773847124,81.676146228908,0.0010979195764179005,0.0,0.0,0.11977112761661779,0.18993243524824227,1.0,82
143,6,0.012024048096192385,0.31265664160401,369.2090874484796,0.0020186090216978256,0.0,0.0,0.0,0.20340785948623646,0.9503044070456967,89
144,3,0.006012024048096192,0.2848173515981735,25.444054713473886,0.001129165251975977,0.0,0.015494743587499771,0.0022935380931081205,0.10621960699432761,0.9844871557229674,72
145,7,0.014028056112224449,0.33266666666666667,538.875270765541,0.002335332304183328,0.02076630616488617,0.03299785077907539,0.0,0.3423878268014001,0.9333401569112977,78
146,4,0.008016032064128256,0.3186462324393359,218.7034355795425,0.0014495681227301449,0.05928008913627138,0.0,0.23761189228804558,0.2568156381471647,0.935507313248018,90
147,6,0.012024048096192385,0.34485141672425706,264.4242824132593,0.0019646502571317465,0.0,0.0,0.14946193617173748,0.3360050801963102,0.9444665078004992,91
148,5,0.01002004008016032,0.32423651721897334,217.79635311750874,0.0017032747741447807,0.06784627797154776,0.019467838222655156,0.015313704752734528,0.3184330852283178,1.0,28
149,6,0.012024048096192385,0.31743002544529264,281.5113904301204,0.002017465453091835,0.06363138667997942,0.0,0.0,0.1945290059277634,1.0,92
150,8,0.01603206412825651,0.31562302340290954,449.78791780137215,0.0026639920247776222,0.05300986113132657,0.05900526993805709,0.1036190579736455,0.2104521814481904,0.9369975560573378,93
151,6,0.012024048096192385,0.3494397759103641,449.50808131402107,0.0020136486229482514,0.024822340923926798,0.0,0.1195139328210531,0.44673951737565665,0.960430441222553,94
152,5,0.01002004008016032,0.3450899031811895,281.9955431878226,0.0017203707890482854,0.07680018297429143,0.0008237263996139872,0.1651923594398436,0.35638815361468484,0.9834139706176424,0
153,3,0.006012024048096192,0.34556786703601106,60.86162531337286,0.001098527708814678,0.049497881323256124,0.0,0.5576943877209252,0.3257004529579932,0.757300483286473,32
154,4,0.008016032064128256,0.2977326968973747,52.217049130308865,0.0014532943099422862,0.0,0.038543533282830625,0.0067738566533262256,0.1414412312985466,1.0,16
155,11,0.022044088176352707,0.3378469871360867,1243.6672386161704,0.0035652514489769643,0.13951904113744895,0.1066934664868453,0.10021233690745407,0.3538253869842646,0.9253226905599794,85
156,5,0.01002004008016032,0.30024067388688325,143.16597084307156,0.0017721147560548804,0.0,0.02947375032123581,0.13619335484267334,0.22472974809570817,0.9267949740727827,95
157,5,0.01002004008016032,0.297910447761194,157.30904999952156,0.0017575317939726354,0.06172725961841011,0.0,0.024364851029952422,0.11670541169696713,0.9803699086600307,39
158,4,0.008016032064128256,0.31946222791293216,147.99266916837158,0.0014050340402855862,0.013739924141919282,0.02919149055342528,0.004766782300672552,0.21809367919799147,0.9905061714530551,79
159,6,0.012024048096192385,0.32529335071707954,429.93215457975975,0.0019998046013984336,0.0,0.0,0.07969632094601453,0.21936654402021222,0.9143169909405824,56
160,13,0.026052104208416832,0.3669117647058823,1618.617419328945,0.004144841503611224,0.010164936003603242,0.03809505238378717,0.09037320583773076,0.4792078305787881,0.9866297865514655,38
161,8,0.01603206412825651,0.3105164903546982,491.2140915973304,0.002668179547575913,0.10965015079508098,0.0,0.05807912390886249,0.1836096524246147,0.9024381230505196,40
162,6,0.012024048096192385,0.3315614617940199,439.27264875649183,0.002016082005679036,0.049390485851643975,0.10571216250674001,0.0037422767042126787,0.34889114212426536,0.9670649881369221,21
163,9,0.018036072144288578,0.33716216216216216,1071.6933477190084,0.0029349380818104883,0.03275669217938549,0.0030350053258440084,0.0,0.35407488514040303,1.0,96
164,6,0.012024048096192385,0.30955334987593053,208.42546715397398,0.0020422906089164776,0.0,0.0,0.0,0.19516649026965174,1.0,97
165,3,0.006012024048096192,0.33090185676392575,21.1134876955957,0.0010652615374891331,0.03653706844876237,0.05954628135568717,0.4909317394322346,0.36142655925539546,0.7893259241750741,8
166,3,0.006012024048096192,0.35339943342776203,104.72264649449535,0.0010997923826512501,0.016946424866739845,0.0,0.430109525863549,0.34292324729505425,0.7684814137503604,26
167,5,0.01002004008016032,0.27830451756832125,86.61119998650554,0.0018070311698719773,0.10081345355788619,0.03652429024724317,0.0,0.03605678359467652,1.0,87
168,7,0.014028056112224449,0.31925783749200254,486.4289768253582,0.0023492839874499636,0.0,0.0,0.07375115478709736,0.29907304063375373,0.9317859668013487,80
169,7,0.014028056112224449,0.30096501809408926,374.5967745021911,0.00241162740709295,0.03568701905989408,0.003234202285166552,0.002195571697818535,0.18034977760315105,1.0,83
